account,entry_collect,entry_collect.acc_volum,entry_collect.am_range,entry_collect.atr,entry_collect.avol,entry_collect.div_amount,entry_collect.entry_mins,entry_collect.entry_range,entry_collect.exchange,entry_collect.is_ETF,entry_collect.open,entry_collect.pm_end,entry_collect.pm_start,entry_collect.pm_volume,entry_collect.post_end,entry_collect.post_start,entry_collect.post_volume,entry_collect.rvol,entry_collect.rvol1,entry_collect.rvol2,entry_collect.rvol3,entry_collect.rvol4,entry_collect.spy_range,entry_collect.symbol_universe,entry_collect.three_day_open,entry_collect.trade_number,entry_collect.yVolume,entry_collect.z_yHigh,entry_fees,entry_pl,entry_price,entry_shares,entry_side,entry_time,exit_collect,exit_collect.high_in_trade,exit_collect.rvol,exit_collect.rvol_flag,exit_collect.step,exit_fees,exit_price,exit_shares,exit_side,exit_time,matched_shares,mtm_pl,symbol
default_account,,70729.0,0.1326025889,1.0557817221,936337.0,0.0,0.0,0.1610182036,P,False,24.9400005341,21.0,5.0,650.0,0.0,0.0,0.0,3.8886947632,10.4146318436,5.3811769485,6.3746137619,4.8586854935,,450.0,0.0480568159,2.0,811172.0,0.0568294229,3.2,-60.0003051758,25.0900001526,2000.0,1.0,2013-08-12 09:35:26.457700,,25.5760993958,0.8851595521,1.0,-1.0,8.73,25.06,-2000.0,-1.0,2013-08-12 12:30:11.756700,2000.0,-60.0003051758,EDC
default_account,,50751.0,0.4323432837,0.844240427,508826.0,0.0,7.0,0.5448673977,Q,False,48.5600013733,0.0,0.0,0.0,0.0,0.0,0.0,2.1264548302,3.8168332577,2.8071484566,2.0045063496,1.5271806717,,450.0,0.0147486309,4.0,482582.0,0.0,3.2,980.003051758,48.8499984741,2000.0,1.0,2013-08-12 09:42:28.254700,,49.7700004578,1.4757729769,,1.0,9.79,49.34,-2000.0,-1.0,2013-08-12 15:30:04.436700,2000.0,980.003051758,MCRS
default_account,,141350.0,0.3245523702,0.6470422149,2849566.0,0.0,0.0,0.3245523702,N,False,19.7000007629,0.0,0.0,0.0,0.0,0.0,0.0,2.5536189079,8.4825620651,5.4202609062,3.9537017345,3.1657221317,,450.0,0.0143222863,1.0,2825073.0,0.1545500111,7.84,-245.049626083,19.8299999237,4901.0,1.0,2013-08-12 09:35:03.154700,,20.1200008392,1.1153068542,1.0,-1.0,20.83,19.78,-4901.0,-1.0,2013-08-12 12:32:27.904700,4901.0,-245.049626083,CVC
default_account,,2358137.0,0.1584296042,0.5680766106,60033033.0,0.0,0.0,0.1848334191,P,False,39.5299987793,29.0,0.0,60540.0,0.0,0.0,0.0,2.0221703053,4.4654746056,2.7808837891,2.6634550095,2.0774929523,,450.0,0.016807769,3.0,56199572.0,0.0616111397,8.0,-300.005340576,39.6300010681,5000.0,1.0,2013-08-12 09:35:49.966700,,39.8800010681,0.9052026272,1.0,-1.0,23.41,39.57,-5000.0,-1.0,2013-08-12 14:43:07.094700,5000.0,-300.005340576,EEM
default_account,,82849.0,0.1600871071,0.5621948838,452883.0,0.0,12.0,0.4446856547,Q,False,31.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7436218262,2.8478353024,2.8478353024,2.8478353024,0.7099961042,,599.0,0.0006315269,4.0,247673.0,0.0622557202,3.2,-199.999542236,31.7399997711,2000.0,1.0,2017-07-19 09:47:36.789700,,31.7600002289,1.2199478149,1.0,-1.0,9.02,31.64,-2000.0,-1.0,2017-07-19 10:18:29.627700,2000.0,-199.999542236,PRGS
default_account,,63089.0,0.3139865788,2.802683115,1227010.0,0.0,0.0,0.3139865788,P,True,321.010009766,0.0,0.0,0.0,0.0,0.0,0.0,2.6469426155,8.5606527328,4.7054953575,3.4346978664,3.0424692631,,599.0,0.0025850642,1.0,744318.0,0.1498503016,4.5,1741.59714478,321.899993897,2809.0,1.0,2017-07-19 09:35:31.527700,,322.760009766,0.7880429626,,1.0,30.48,322.52,-2809.0,-1.0,2017-07-19 10:08:04.284700,2809.0,1741.59714478,MDY
default_account,,227601.0,0.2013982381,1.5640016794,2969314.0,0.0,0.0,0.2237790722,N,False,170.600006103,0.0,0.0,0.0,166.0,0.0,823822.0,3.9459996223,13.318274498,9.4118747711,6.3519096375,4.8331832886,,599.0,0.0074362281,3.0,2599940.0,0.0063903428,8.0,2049.96643066,170.710006714,5000.0,1.0,2017-07-19 09:35:51.575700,,171.330001831,0.7972947955,,1.0,37.75,171.12,-5000.0,-1.0,2017-07-19 10:20:05.006700,5000.0,2049.96643066,BRK.B
default_account,,252658.0,0.3252919389,0.3996413648,719324.0,0.0,22.0,0.447901335,Q,False,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3017828465,8.3027181625,4.4162802696,3.2277314663,3.0098934174,,599.0,0.0202438693,5.0,579357.0,0.0245218792,3.2,759.99961853,12.5500001907,2000.0,1.0,2017-07-19 09:57:22.935700,,13.25,2.6302952766,,1.0,8.2,12.93,-2000.0,-1.0,2017-07-19 15:30:05.006700,2000.0,759.99961853,CORT
default_account,,56610.0,0.2837085607,1.5156140327,1449861.0,0.0,0.0,0.2837085607,P,True,175.979995728,0.0,0.0,0.0,0.0,0.0,0.0,2.0100436211,8.8209037781,4.6066870689,3.1890692711,2.485527277,,599.0,0.0019890363,2.0,946893.0,0.1979415902,8.0,550.012207031,176.309997559,5000.0,1.0,2017-07-19 09:35:42.683700,,176.589904785,0.7621285319,,1.0,38.32,176.42,-5000.0,-1.0,2017-07-19 09:47:05.006700,5000.0,550.012207031,IJH
default_account,,107176.0,0.5340170389,0.4868762791,468129.0,0.0,9.0,0.5340170389,Q,False,9.0,23.0,18.0,2300.0,0.0,0.0,0.0,4.1776080132,25.2386398315,14.5364456177,10.8477506638,9.1049404144,,344.0,0.0742459805,2.0,124248.0,0.5340170389,3.2,-239.999923706,9.2899999619,2000.0,1.0,2015-02-05 09:44:45.520700,,9.5,3.4155471325,1.0,-1.0,8.04,9.17,-2000.0,-1.0,2015-02-05 10:18:36.076700,2000.0,-239.999923706,VIMC
default_account,,121320.0,0.1708792539,0.4096469879,949912.0,0.0,11.0,0.1708792539,N,False,6.6799998283,0.0,0.0,0.0,0.0,0.0,0.0,2.0364356041,4.9289708138,2.5978462696,1.8385652304,1.9844198227,,344.0,0.027480889,3.0,780329.0,0.0,3.2,100.000457764,6.7399997711,2000.0,1.0,2015-02-05 09:46:44.699700,,6.8797998428,0.7971211672,,1.0,7.93,6.79,-2000.0,-1.0,2015-02-05 10:56:05.006700,2000.0,100.000457764,PVG
default_account,,69319.0,0.3303581779,1.3924252987,716062.0,0.0,6.0,0.3303581779,Q,False,28.8999996185,0.0,0.0,0.0,0.0,0.0,0.0,2.2532382011,8.6917476654,4.9339990616,3.4417333603,2.619174242,,344.0,0.0469313791,1.0,967221.0,0.0359080211,3.2,1740.0,29.0,2000.0,1.0,2015-02-05 09:41:33.824700,,29.9500007629,1.7368050814,,1.0,8.94,29.87,-2000.0,-1.0,2015-02-05 15:30:04.671700,2000.0,1740.0,SIMO
default_account,,138219.0,0.17003147,1.5879440308,3467995.0,0.0,0.0,0.1763278641,P,True,32.75,22.0,0.0,2444.0,0.0,0.0,0.0,2.0517675877,6.3355979919,3.39990592,2.6815993786,2.2485060692,,680.0,0.029659719,2.0,1590620.0,0.1385446945,3.91,-563.044108887,32.9900016785,2448.0,1.0,2016-10-19 09:35:53.429700,,33.1300010681,1.1002038717,1.0,-1.0,11.09,32.76,-2448.0,-1.0,2016-10-19 10:05:54.197700,2448.0,-563.044108887,ERX
default_account,,604197.0,0.2145557054,1.1651985645,15369211.0,0.0,0.0,0.223139767,P,True,70.25,29.0,1.0,15278.0,158.0,0.0,267419.0,2.0237922668,6.9346933365,3.8325269222,2.7713210583,2.3602952957,,680.0,0.0093096753,3.0,6945066.0,0.1458963083,5.47,-444.474173584,70.4700012207,3419.0,1.0,2016-10-19 09:35:53.437700,,70.5800018311,0.7882086635,,1.0,18.3,70.34,-3419.0,-1.0,2016-10-19 10:02:01.166700,3419.0,-444.474173584,XLE
default_account,,654741.0,0.4620978778,1.1902223825,3615960.0,0.0,18.0,0.4620978778,N,False,52.1899986267,0.0,0.0,0.0,0.0,0.0,0.0,2.0010139942,2.3111977577,1.9563196898,3.8779768944,4.3633179665,,680.0,0.0148820375,5.0,3546940.0,0.1092209786,7.26,-771.282384796,52.5099983215,4537.0,1.0,2016-10-19 09:53:14.423700,,52.5099983215,1.1812487841,1.0,-1.0,22.51,52.34,-4537.0,-1.0,2016-10-19 10:23:15.170700,4537.0,-771.282384796,BHI
default_account,,255202.0,0.089524285,0.579719305,5598157.0,0.0,0.0,0.1121208594,N,False,36.1100006104,29.0,5.0,11365.0,0.0,0.0,0.0,2.3468101025,6.5132842064,3.4931817055,3.2203958035,2.6819264889,,680.0,0.017154015,1.0,3643141.0,0.0,8.0,-649.990844727,36.1699981689,5000.0,1.0,2016-10-19 09:35:52.449700,,36.1800003052,0.8561039567,1.0,-1.0,23.02,36.04,-5000.0,-1.0,2016-10-19 10:05:52.497700,5000.0,-649.990844727,BP
default_account,,1637514.0,0.4483133286,0.8699344397,12054708.0,0.0,10.0,0.6437282487,Q,False,42.2999992371,29.0,0.0,9111.0,172.0,0.0,1613526.0,2.3118979931,5.9504070282,3.9801437855,3.4018523693,2.965903759,,680.0,0.0355502122,4.0,19360802.0,0.2471452362,7.13,-311.918640137,42.8199996948,4456.0,1.0,2016-10-19 09:45:54.323700,,42.9399986267,1.7247277498,1.0,-1.0,21.17,42.75,-4456.0,-1.0,2016-10-19 10:16:42.494700,4456.0,-311.918640137,YHOO
default_account,,849290.0,0.2970901393,0.5048959851,13866386.0,0.0,0.0,0.2970901393,N,False,17.2399997711,29.0,0.0,35148.0,179.0,0.0,681639.0,3.1544129848,1.6028240919,0.9711275697,3.5523335934,3.6575744152,,397.0,0.0292188287,1.0,8524617.0,0.217867865,8.0,2349.99885559,17.2600002289,5000.0,1.0,2017-06-21 09:35:26.241700,,18.0400009155,1.7263674736,,1.0,21.03,17.73,-5000.0,-1.0,2017-06-21 15:30:00.769700,5000.0,2349.99885559,TWTR
default_account,,172643.0,0.1598683034,1.344881773,1017684.0,0.0,5.0,0.3829328347,N,False,66.6100006104,0.0,0.0,0.0,0.0,0.0,0.0,4.3469190598,2.0048644543,1.154892087,9.3069505692,6.9980430603,,721.0,0.0045010565,2.0,754588.0,0.0148686996,7.75,1162.54373901,66.9800033569,4844.0,1.0,2015-10-20 09:40:23.865700,,67.6900024414,1.1722650528,,1.0,25.59,67.22,-4844.0,-1.0,2015-10-20 15:30:00.535700,4844.0,1162.54373901,BLL
default_account,,136423.0,0.2331452768,3.1053557396,2676263.0,0.0,1.0,0.2331452768,N,False,100.309997559,0.0,0.0,0.0,0.0,0.0,0.0,2.1846811771,3.4934687614,2.2270739079,1.9091044664,1.6101951599,,721.0,-0.0003962056,1.0,2449519.0,0.0740642125,5.51,-1172.33157471,100.980003357,3448.0,1.0,2015-10-20 09:36:15.004700,,101.239997864,0.8964157104,1.0,-1.0,20.73,100.64,-3448.0,-1.0,2015-10-20 10:28:42.629700,3448.0,-1172.33157471,UA
default_account,,365543.0,0.1025769454,0.4874315262,2069281.0,0.0,12.0,0.2256700626,N,False,18.1900005341,0.0,0.0,0.0,0.0,0.0,0.0,2.6493706703,1.0353417397,0.5617438555,0.5692174435,0.5692174435,,721.0,-0.0102758538,3.0,2428362.0,0.0,8.0,-99.9961853027,18.2999992371,5000.0,1.0,2015-10-20 09:47:13.112700,,18.4099998474,0.9523718357,1.0,-1.0,21.09,18.28,-5000.0,-1.0,2015-10-20 11:12:52.429700,5000.0,-99.9961853027,TER
default_account,,85476.0,0.3483539424,2.3826394081,725509.0,0.0,0.0,0.3483539424,Q,False,82.4899978638,29.0,0.0,5590.0,0.0,0.0,0.0,6.0651335716,23.207742691,12.494767189,9.0914678574,7.3761973381,,227.0,0.0289461167,1.0,1275084.0,0.117516221,3.2,-1720.00061035,83.1800003052,2000.0,1.0,2018-12-06 09:35:38.540700,,83.2399978638,3.2853815556,True,-1.0,11.23,82.32,-2000.0,-1.0,2018-12-06 09:44:36.296700,2000.0,-1720.00061035,GOLD
default_account,,2039368.0,0.2613938509,0.3060512841,1753910.0,0.0,52.0,0.4247626706,Q,False,8.3000001907,28.0,14.0,5043.0,0.0,0.0,0.0,5.2023444176,33.7680740356,17.9907875061,12.0275096893,9.4450302124,,227.0,0.004778968,3.0,2977924.0,0.0,8.0,-399.999237061,8.4099998474,5000.0,1.0,2018-12-06 10:27:48.237700,,8.4099998474,4.7808365822,True,-1.0,20.0,8.33,-5000.0,-1.0,2018-12-06 10:57:50.338700,5000.0,-399.999237061,OCLR
default_account,,1435766.0,0.4027085047,0.3973093331,13713046.0,0.0,1.0,0.4278783863,N,False,13.2399997711,29.0,1.0,79350.0,0.0,0.0,0.0,4.4872384071,11.8925981522,8.1647787094,7.2962188721,6.4378762245,,227.0,0.0293436386,2.0,18714493.0,0.1635994299,8.0,-199.99961853,13.3299999237,5000.0,1.0,2018-12-06 09:36:02.126700,,13.3299999237,2.0249562263,True,-1.0,20.54,13.29,-5000.0,-1.0,2018-12-06 10:06:04.453700,5000.0,-199.99961853,ABX
default_account,,50133.0,0.6935379312,0.7346383333,429234.0,0.0,3.0,0.7615988919,N,False,11.8000001907,0.0,0.0,0.0,0.0,0.0,0.0,3.7474300861,8.0086221695,5.9539451599,4.9863190651,3.9513053894,,362.0,0.0596885428,1.0,263843.0,0.3403035054,3.2,660.0,12.25,2000.0,1.0,2013-04-25 09:38:41.104700,,13.0,1.473906517,,1.0,8.19,12.58,-2000.0,-1.0,2013-04-25 15:30:05.006700,2000.0,660.0,TVL
default_account,,148295.0,0.264159941,0.8706828952,547994.0,0.0,28.0,0.7924809184,Q,False,12.8000001907,0.0,0.0,0.0,0.0,0.0,0.0,2.0787539482,9.5142469406,9.5142469406,3.3057923317,2.6296465397,,362.0,0.0368946606,2.0,253904.0,0.4479235687,3.2,-260.0,13.5,2000.0,1.0,2013-04-25 10:03:28.667700,,13.5900001526,1.9853293896,1.0,-1.0,8.22,13.37,-2000.0,-1.0,2013-04-25 10:33:36.610700,2000.0,-260.0,AMBA
default_account,,559815.0,0.2287537905,0.6120090485,1412737.0,0.0,27.0,0.2777737955,N,False,30.2600002289,0.0,0.0,0.0,0.0,0.0,0.0,3.1394581795,92.3642120361,46.1908836365,30.7802562714,23.0770339966,,520.0,0.0123663382,4.0,1038078.0,0.049020005,8.0,-299.998474121,30.3199996948,5000.0,1.0,2018-05-08 10:02:46.354700,,30.3999996185,1.9220820665,1.0,-1.0,22.39,30.26,-5000.0,-1.0,2018-05-08 10:32:47.379700,5000.0,-299.998474121,LHO
default_account,,445237.0,0.1511294026,0.959445715,2308512.0,0.0,17.0,0.3178921959,P,True,48.7900009155,0.0,0.0,0.0,0.0,0.0,0.0,2.2292435169,0.8610963821,0.4505712986,1.3141360283,1.1639896631,,520.0,0.0287875379,2.0,1747957.0,0.0,8.0,-150.006103516,48.9700012207,5000.0,1.0,2018-05-08 09:52:10.058700,,49.4199981689,1.2045961618,1.0,-1.0,24.43,48.94,-5000.0,-1.0,2018-05-08 12:55:17.284700,5000.0,-150.006103516,KBE
default_account,,105609.0,0.3716031757,1.9749512672,1512602.0,0.0,2.0,0.3716031757,Q,False,33.8899993896,27.0,15.0,500.0,176.0,0.0,55531.0,2.5631947517,7.2613244057,6.6918983459,4.8929018974,3.8404035568,,520.0,0.0828625028,1.0,1249272.0,0.2582333701,5.44,1770.6,34.5,3405.0,1.0,2018-05-08 09:37:20.387700,,35.7398986816,1.403518796,,1.0,15.59,35.02,-3405.0,-1.0,2018-05-08 15:30:05.006700,3405.0,1770.6,AAOI
default_account,,692601.0,0.1373731872,4.8044576645,1934214.0,0.0,20.0,0.226871879,Q,False,163.410003662,29.0,0.0,60502.0,0.0,0.0,0.0,3.6410312653,46.9950218201,25.0024242401,18.064573288,14.0095367432,,520.0,0.050150758,3.0,2142420.0,0.0,3.59,-787.484893799,163.789993286,2250.0,1.0,2018-05-08 09:55:59.068700,,164.509994507,2.3042058945,1.0,-1.0,16.6,163.44,-2250.0,-1.0,2018-05-08 10:48:42.760700,2250.0,-787.484893799,SHPG
default_account,,1416220.0,0.1627729956,0.7372398973,27699458.0,0.0,0.0,0.1627729956,Q,True,93.7300033569,29.0,4.0,59261.0,0.0,0.0,0.0,2.6320762634,6.6945538521,5.4726557732,4.1342725754,3.261245966,,492.0,0.0047134703,1.0,23049006.0,0.0339123343,8.0,699.995422363,93.7900009155,5000.0,1.0,2014-06-30 09:35:06.519700,,94.0,0.7981485128,,1.0,29.33,93.93,-5000.0,-1.0,2014-06-30 11:21:01.207700,5000.0,699.995422363,QQQ
default_account,,1847081.0,0.283597492,0.4583999217,4653343.0,0.0,37.0,0.8289728034,P,True,32.5999984741,0.0,0.0,0.0,0.0,0.0,0.0,2.3962345123,3.0245859623,1.678827405,1.7133002281,1.4802508354,,492.0,0.0101664153,5.0,4573249.0,0.4581132643,8.0,-150.004577637,32.7900009155,5000.0,1.0,2014-06-30 10:12:54.469700,,32.8699989319,1.672196269,1.0,-1.0,22.67,32.76,-5000.0,-1.0,2014-06-30 10:42:59.483700,5000.0,-150.004577637,XHB
default_account,,53317.0,0.1391882111,1.7249811888,1158719.0,0.0,0.0,0.1623774005,P,True,113.160003662,28.0,16.0,890.0,0.0,0.0,0.0,2.3687901497,3.2236740589,4.3957743645,3.2301001549,2.4949533939,,492.0,0.0096162573,2.0,1307430.0,0.0463783788,6.88,2064.96262573,113.38999939,4302.0,1.0,2014-06-30 09:35:06.898700,,113.959999085,0.7989109159,,1.0,27.11,113.87,-4302.0,-1.0,2014-06-30 13:01:05.006700,4302.0,2064.96262573,QLD
default_account,,995675.0,0.3673783431,0.4082973897,3111876.0,0.0,25.0,0.4898362336,P,True,24.6499996185,0.0,0.0,0.0,0.0,0.0,0.0,2.7048983574,7.5782518387,4.3649358749,3.8565812111,3.7886338234,,492.0,0.0085609082,3.0,4083032.0,0.1959354277,8.0,200.001144409,24.7399997711,5000.0,1.0,2014-06-30 10:00:00.059700,,24.9701004028,1.6898378134,,1.0,21.8,24.78,-5000.0,-1.0,2014-06-30 15:30:05.006700,5000.0,200.001144409,ITB
default_account,,345304.0,0.209579019,1.0974177122,1084209.0,0.0,25.0,0.2551433025,P,True,179.429992676,29.0,24.0,13457.0,0.0,0.0,0.0,2.6924288273,18.1019153595,9.4188299179,6.3759169579,8.4975681305,,492.0,0.0011150588,4.0,1082886.0,0.0,6.88,-430.207877197,179.580001831,4302.0,1.0,2014-06-30 10:00:23.268700,,179.819900513,1.6899442673,1.0,-1.0,33.26,179.48,-4302.0,-1.0,2014-06-30 10:50:27.768700,4302.0,-430.207877197,VOO
default_account,,98230.0,0.2535726814,0.4140956998,741853.0,0.0,10.0,0.4709141139,N,False,37.9000015259,0.0,0.0,0.0,0.0,0.0,0.0,2.25354743,5.3201327324,2.6921236515,2.6921236515,1.389305234,,446.0,0.0068911248,1.0,257454.0,0.0,3.2,-120.003356934,37.9900016785,2000.0,1.0,2016-06-23 09:45:27.323700,,38.0200004578,1.3531044722,True,-1.0,9.29,37.93,-2000.0,-1.0,2016-06-23 10:34:13.922700,2000.0,-120.003356934,LXK
default_account,,118963.0,0.2820782065,5.6368298531,902867.0,0.0,7.0,0.5464094482,Z,True,302.709991455,28.0,4.0,1185.0,0.0,0.0,0.0,2.8091115952,20.852558136,11.5902986526,9.9819564819,7.5341315269,,609.0,0.0035132891,4.0,539472.0,0.0,1.3,-640.693959961,305.630004883,811.0,1.0,2020-08-25 09:42:25.990700,,305.630004883,1.431419611,True,-1.0,8.49,304.84,-811.0,-1.0,2020-08-25 10:12:45.340700,811.0,-640.693959961,IGV
default_account,,73208.0,0.1935618118,0.3616400063,1317405.0,0.0,0.0,0.2212142526,Q,False,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8607387543,7.4821858406,4.511780262,3.1108608246,2.4332225323,,609.0,0.0080321208,1.0,1054142.0,0.0,8.0,-849.999809265,10.0399999619,5000.0,1.0,2020-08-25 09:35:16.617700,,10.0550003052,0.9744526744,True,-1.0,20.17,9.87,-5000.0,-1.0,2020-08-25 10:05:27.352700,5000.0,-849.999809265,UNIT
default_account,,170234.0,0.1729164539,2.0240900517,3637861.0,0.0,0.0,0.1729164539,N,False,126.0,29.0,0.0,3165.0,179.0,0.0,641601.0,2.4090132713,9.2167015076,4.844587326,3.5487623215,2.7775342464,,609.0,0.0251198787,3.0,4072319.0,0.0197624189,8.0,-750.007629394,126.150001526,5000.0,1.0,2020-08-25 09:35:53.808700,,126.839996338,0.9618071914,True,-1.0,32.83,126.0,-5000.0,-1.0,2020-08-25 10:13:45.863700,5000.0,-750.007629394,IBM
default_account,,54748.0,0.2704632466,0.4621700048,1365420.0,0.0,0.0,0.2704632466,N,False,8.5200004578,0.0,0.0,0.0,0.0,0.0,0.0,2.0641486645,8.2185430527,4.3840413094,3.0299260616,2.5779612064,,609.0,0.0750000477,2.0,1122300.0,0.0865481564,8.0,-50.0019073486,8.6000003815,5000.0,1.0,2020-08-25 09:35:20.117700,,8.6899995804,1.0774635077,True,-1.0,20.03,8.59,-5000.0,-1.0,2020-08-25 10:07:41.187700,5000.0,-50.0019073486,DBD
default_account,,124931.0,0.2962309585,0.6076285839,1602313.0,0.0,3.0,0.2962309585,N,False,28.1399993896,0.0,0.0,0.0,0.0,0.0,0.0,2.501657486,4.9566497803,2.6571290493,2.8492166996,2.6131706238,,434.0,0.0232136161,1.0,1569525.0,0.0576007257,8.0,-2199.99542236,28.2099990845,5000.0,1.0,2014-03-11 09:38:34.996700,,28.3199996948,1.2641712427,True,-1.0,22.12,27.77,-5000.0,-1.0,2014-03-11 10:08:35.290700,5000.0,-2199.99542236,IRM
default_account,,578867.0,0.5069647392,0.6114775538,4095301.0,0.0,13.0,0.5723815566,P,True,41.0900001526,0.0,0.0,0.0,0.0,0.0,0.0,2.0009493828,1.1805195808,0.6492613554,0.5566734672,0.5611081123,,680.0,0.0104980546,1.0,3917191.0,0.0,8.0,-300.007629394,41.4000015259,5000.0,1.0,2016-08-17 09:48:30.697700,,41.4900016785,0.8423026204,True,-1.0,23.6,41.34,-5000.0,-1.0,2016-08-17 11:56:28.363700,5000.0,-300.007629394,KRE
default_account,,380587.0,0.2577714824,0.8146715164,5142289.0,0.0,3.0,0.2577714824,N,False,38.8400001526,0.0,0.0,0.0,0.0,0.0,0.0,2.3746657372,0.0645371526,7.1069693565,5.1588139534,4.0696172714,,1149.0,0.0276679635,2.0,4620573.0,0.1350244953,7.84,-343.07,39.0,4901.0,1.0,2019-01-18 09:38:57.533700,,39.1800003052,0.9219954014,1.0,-1.0,22.87,38.93,-4901.0,-1.0,2019-01-18 10:14:17.527700,4901.0,-343.07,FE
default_account,,893712.0,0.0986784572,0.5066884756,6324994.0,0.0,13.0,0.1381513458,P,True,32.0699996948,29.0,14.0,3919.0,0.0,0.0,0.0,2.000232935,6.6808600426,4.3311953545,3.7540473938,3.2231202126,,1149.0,0.0106984971,5.0,8627366.0,0.0098625756,8.0,750.005340576,32.1199989319,5000.0,1.0,2019-01-18 09:48:43.909700,,32.3600006104,0.9142113924,,1.0,22.61,32.27,-5000.0,-1.0,2019-01-18 15:30:00.148700,5000.0,750.005340576,EWT
default_account,,202626.0,0.2368143982,0.8656484485,1179396.0,0.0,9.0,0.2425916489,N,False,46.7999992371,0.0,0.0,0.0,0.0,0.0,0.0,3.1349542141,38.1257591248,19.1280231476,12.7499370575,9.6000442505,,1149.0,0.006639567,4.0,1235589.0,0.1155185737,7.84,-539.11,47.0,4901.0,1.0,2019-01-18 09:44:37.556700,,47.0299987793,1.7606931925,1.0,-1.0,23.72,46.89,-4901.0,-1.0,2019-01-18 10:14:40.030700,4901.0,-539.11,L
default_account,,120877.0,0.18899856,1.7989361286,1069930.0,0.0,3.0,0.2001143761,N,False,92.8499984741,0.0,0.0,0.0,0.0,0.0,0.0,3.6248772144,25.763130188,13.0113649368,8.8917808533,6.7483754158,,1149.0,0.0207395967,1.0,829772.0,0.0500275338,8.0,-1499.98321533,93.0199966431,5000.0,1.0,2019-01-18 09:38:49.406700,,93.3000030518,1.1909892559,1.0,-1.0,29.2,92.72,-5000.0,-1.0,2019-01-18 10:09:05.875700,5000.0,-1499.98321533,AWK
default_account,,1905291.0,0.2162880043,1.6182056665,10462980.0,0.0,6.0,0.2904411973,N,False,91.4000015259,29.0,3.0,12150.0,139.0,0.0,825022.0,4.2384915352,0.7013860941,0.4606382549,12.6978693008,9.8723897934,,1149.0,0.0062634533,3.0,8044793.0,0.0185382983,8.0,-2499.99237061,91.5999984741,5000.0,1.0,2019-01-18 09:41:11.409700,,91.6299972534,2.3211932182,1.0,-1.0,29.02,91.1,-5000.0,-1.0,2019-01-18 09:53:01.124700,5000.0,-2499.99237061,PG
default_account,,444772.0,0.3251533721,0.5228304267,459700.0,0.0,76.0,0.5642366267,Q,False,9.8199996948,0.0,0.0,0.0,0.0,0.0,0.0,3.117282629,5.6432685852,3.6612186432,2.4395806789,2.4395806789,,1149.0,0.0994565197,6.0,192682.0,0.5642366267,3.2,-80.0002288818,10.1300001144,2000.0,1.0,2019-01-18 10:51:10.461700,,10.2600002289,2.6740972996,1.0,-1.0,8.08,10.09,-2000.0,-1.0,2019-01-18 11:21:31.272700,2000.0,-80.0002288818,SBLK
default_account,,61684.0,0.4056847932,1.5775873661,1321587.0,0.0,1.0,0.4183602516,N,False,55.7900009155,0.0,0.0,0.0,0.0,0.0,0.0,2.0003509521,4.8624939919,3.3401346207,2.8357412815,2.5713973045,,220.0,0.0452019016,1.0,1241315.0,0.1711452873,6.05,-567.293074951,56.4199981689,3782.0,1.0,2013-08-21 09:36:36.923700,,57.0999984741,0.8437960744,True,-1.0,19.09,56.27,-3782.0,-1.0,2013-08-21 11:39:05.632700,3782.0,-567.293074951,URI
default_account,,658934.0,0.1954771996,0.7162124515,484263.0,0.0,29.0,0.3769837528,N,False,58.2200012207,25.0,10.0,628.0,0.0,0.0,0.0,10.1438932419,10.6985559464,5.4727816582,3.9462385178,3.9462385178,,220.0,0.0146036187,2.0,590009.0,0.0279253142,3.2,-419.997863769,58.3699989319,2000.0,1.0,2013-08-21 10:04:11.127700,,58.3624992371,5.6522159576,True,-1.0,10.17,58.16,-2000.0,-1.0,2013-08-21 10:34:34.995700,2000.0,-419.997863769,NGG
default_account,,421421.0,0.18837062,1.4333267212,3224112.0,0.0,1.0,0.2860477247,N,False,50.1500015259,0.0,0.0,0.0,0.0,0.0,0.0,5.6019015312,2.4983787537,3.0815284252,7.4901733398,6.3593888283,,239.0,0.0227596579,1.0,3714567.0,0.0,8.0,-300.009155273,50.3300018311,5000.0,1.0,2017-07-28 09:36:03.566700,,51.2099990845,1.3454961777,True,-1.0,24.57,50.27,-5000.0,-1.0,2017-07-28 11:56:43.624700,5000.0,-300.009155273,APA
default_account,,500891.0,0.2532806477,1.184453845,9334630.0,0.0,0.0,0.2532806477,Q,False,62.4199981689,29.0,17.0,7555.0,0.0,0.0,0.0,2.7623903751,7.3029484749,4.4853234291,3.3560743332,3.1510734558,,655.0,0.0124374166,1.0,8503324.0,0.1604103254,6.67,3124.50572113,62.6899986267,4166.0,1.0,2015-07-13 09:35:41.690700,,63.75,1.3255881071,,1.0,21.68,63.44,-4166.0,-1.0,2015-07-13 15:30:00.723700,4166.0,3124.50572113,EBAY
